cell	feat	expr_ev	expr_sd	expr_map	expr_ci_lower	expr_ci_upper	expr_naive
1	AKAP11	1.07	1.4879	0	0	19	0
1	CUL9	1.09	1.5087	0	0	20	0
1	SENP5	1.07	1.4878	0	0	19	0
1	ULK2	2.97	2.1379	1	0	10	2
1	ZBTB39	2.97	2.1378	1	0	10	2
1	FOXK1	1.08	1.4982	0	0	19	0
1	LNPEP	1.07	1.4878	0	0	19	0
1	FBXO42	2.97	2.1379	1	0	10	2
1	ETV3	1.07	1.4929	0	0	19	0
1	FNBP1L	2.97	2.1378	1	0	10	2
1	MCM3AP	4.86	2.6319	3	0	10	4
1	SMCR7L	2.98	2.1445	1	0	10	2
1	ZCCHC11	1.07	1.4930	0	0	19	0
1	MAPKBP1	1.07	1.4878	0	0	19	0
1	TTL	8.70	3.4214	7	3	17	8
1	SNX30	1.07	1.4929	0	0	19	0
1	DNAJC13	1.07	1.4878	0	0	19	0
1	UBN1	1.07	1.4877	0	0	19	0
1	NRIP3	2.97	2.1378	1	0	10	2
1	CAPN15	2.98	2.1445	1	0	10	2
1	BOD1L1	6.76	3.0469	5	1	13	6
1	NIPAL2	1.07	1.4879	0	0	19	0
1	LUZP1	8.66	3.4118	7	2	15	8
1	TPR	8.70	3.4215	7	3	17	8
1	CENPJ	1.07	1.4929	0	0	19	0
1	MTF1	1.07	1.4878	0	0	19	0
1	RHOBTB1	1.07	1.4877	0	0	19	0
1	MPDZ	2.99	2.1510	1	0	10	2
1	RBM12B	1.07	1.4878	0	0	19	0
1	TGS1	1.08	1.5034	0	0	20	0
1	MIB1	4.89	2.6397	3	0	10	4
1	ZFYVE26	1.07	1.4929	0	0	19	0
1	KLHL15	2.98	2.1445	1	0	10	2
1	PRDM15	1.07	1.4878	0	0	19	0
1	TSPYL5	1.07	1.4929	0	0	19	0
1	LINC00641	1.07	1.4929	0	0	19	0
1	SCAP	4.86	2.6319	3	0	10	4
1	MAP3K6	1.07	1.4929	0	0	19	0
1	CLCN7	1.07	1.4877	0	0	19	0
1	SOWAHC	2.97	2.1379	1	0	10	2
1	POLR1A	1.07	1.4878	0	0	19	0
1	CBX5	4.89	2.6396	3	0	10	4
1	GAN	1.07	1.4929	0	0	19	0
1	MTMR4	4.86	2.6320	3	0	10	4
1	DMD	1.07	1.4930	0	0	19	0
1	DYNC1H1	12.57	4.0668	11	5	21	11
1	PEX1	2.97	2.1378	1	0	10	2
1	CIT	1.07	1.4877	0	0	19	0
1	ANKS1A	1.07	1.4929	0	0	19	0
1	KIAA1147	1.07	1.4929	0	0	19	0
1	ADAMTS3	1.07	1.4877	0	0	19	0
1	EHD3	2.97	2.1379	1	0	10	2
1	CRYBG3	1.07	1.4878	0	0	19	0
1	MKL2	1.07	1.4878	0	0	19	0
1	MARCH4	1.07	1.4879	0	0	19	0
1	PHF16	3.01	2.1578	1	0	10	2
1	HERC1	2.97	2.1378	1	0	10	2
1	RELN	1.07	1.4878	0	0	19	0
1	OXTR	1.07	1.4929	0	0	19	0
1	RP11-159D12.9	2.99	2.1510	1	0	10	2
1	SLC12A2	1.07	1.4878	0	0	19	0
1	KIAA1462	8.66	3.4118	7	2	15	8
1	ADCY7	2.97	2.1379	1	0	10	2
1	PLEKHG3	1.08	1.5035	0	0	20	0
1	NFAT5	8.66	3.4119	7	2	15	8
1	C14orf132	2.98	2.1443	1	0	10	2
1	DNA2	1.08	1.4981	0	0	19	0
1	ANKRD50	1.08	1.4981	0	0	19	0
1	KLF11	1.07	1.4878	0	0	19	0
1	RAB22A	1.08	1.5035	0	0	20	0
1	RALGAPA1P	1.07	1.4879	0	0	19	0
1	POLG	1.07	1.4878	0	0	19	0
1	C10orf118	4.86	2.6319	3	0	10	4
1	ARL4C	1.07	1.4878	0	0	19	0
1	SLC12A7	1.07	1.4930	0	0	19	0
1	EXO1	1.07	1.4879	0	0	19	0
1	EIF4EBP2	1.08	1.4982	0	0	19	0
1	RBM19	4.89	2.6397	3	0	10	4
1	CCNF	2.98	2.1445	1	0	10	2
1	AMMECR1L	1.07	1.4878	0	0	19	0
1	ATP7B	1.08	1.4981	0	0	19	0
1	BAHD1	2.97	2.1377	1	0	10	2
1	SMURF1	2.97	2.1379	1	0	10	2
1	NUDT3	1.07	1.4879	0	0	19	0
1	CSPG4	1.07	1.4930	0	0	19	0
1	TBC1D9	1.07	1.4878	0	0	19	0
1	SYT1	1.07	1.4879	0	0	19	0
1	AHCTF1P1	2.97	2.1378	1	0	10	2
1	ZNF354C	1.07	1.4930	0	0	19	0
1	MRAS	2.99	2.1510	1	0	10	2
1	POMT2	2.97	2.1378	1	0	10	2
1	GPD1L	1.07	1.4879	0	0	19	0
1	DNAJC18	1.08	1.4981	0	0	19	0
1	USP20	1.07	1.4878	0	0	19	0
1	PRKDC	6.79	3.0558	5	1	13	6
1	SH3BGRL2	1.07	1.4879	0	0	19	0
1	SKIV2L	1.07	1.4929	0	0	19	0
1	SESN2	1.07	1.4878	0	0	19	0
1	FAM46C	1.07	1.4878	0	0	19	0
1	C4orf21	2.99	2.1510	1	0	10	2
1	ZNF783	1.07	1.4878	0	0	19	0
1	C20orf194	1.07	1.4929	0	0	19	0
1	AFF4	6.76	3.0469	5	1	13	6
1	RUNX2	1.08	1.4981	0	0	19	0
49	MMGT1	1.07	1.4878	0	0	19	0
49	LARS2	1.08	1.4981	0	0	19	0
49	LEMD3	1.07	1.4930	0	0	19	0
49	CSRNP2	1.07	1.4878	0	0	19	0
49	ERCC6L	1.08	1.4981	0	0	19	0
49	SIPA1L3	1.07	1.4929	0	0	19	0
49	ERI1	1.07	1.4878	0	0	19	0
49	DDX60	1.07	1.4879	0	0	19	0
49	ITSN2	1.07	1.4929	0	0	19	0
49	BAHD1	1.07	1.4877	0	0	19	0
49	C2CD5	1.07	1.4878	0	0	19	0
49	AFAP1L1	1.07	1.4930	0	0	19	0
49	CAND2	1.07	1.4930	0	0	19	0
49	IGF2R	1.07	1.4878	0	0	19	0
49	LMBRD2	1.07	1.4877	0	0	19	0
49	IQSEC1	1.07	1.4878	0	0	19	0
49	MPP5	1.07	1.4929	0	0	19	0
49	FLNB	1.07	1.4877	0	0	19	0
49	PHF2	1.07	1.4878	0	0	19	0
49	ABCC10	1.07	1.4878	0	0	19	0
49	PEX1	1.07	1.4878	0	0	19	0
49	ZNF280D	1.07	1.4928	0	0	19	0
49	MCM8	1.07	1.4878	0	0	19	0
49	PDE7B	2.98	2.1444	1	0	10	2
49	FAM120C	1.07	1.4930	0	0	19	0
49	MAFG	1.07	1.4929	0	0	19	0
49	FHOD1	2.97	2.1378	1	0	10	2
49	E2F3	2.97	2.1378	1	0	10	2
49	CES2	1.07	1.4929	0	0	19	0
49	NCAPD3	1.07	1.4877	0	0	19	0
49	EPC2	1.07	1.4878	0	0	19	0
49	SLC1A4	1.07	1.4877	0	0	19	0
49	NAV1	1.07	1.4879	0	0	19	0
49	ANKFY1	4.89	2.6398	3	0	10	4
49	SIN3B	1.07	1.4878	0	0	19	0
49	CLCN7	1.07	1.4877	0	0	19	0
49	KIAA2026	1.07	1.4878	0	0	19	0
49	SIPA1L2	1.08	1.5034	0	0	20	0
49	WDR62	1.07	1.4878	0	0	19	0
49	CEP41	1.07	1.4929	0	0	19	0
49	INTS3	1.07	1.4878	0	0	19	0
49	ZBED1	1.07	1.4930	0	0	19	0
49	NOTCH1	1.08	1.5035	0	0	20	0
49	IQGAP3	1.07	1.4930	0	0	19	0
49	RAB3B	4.86	2.6318	3	0	10	4
49	MEGF9	1.07	1.4930	0	0	19	0
49	DTX4	1.07	1.4929	0	0	19	0
49	TOX	1.09	1.5139	0	0	20	0
49	INPP4A	1.07	1.4878	0	0	19	0
49	NOTCH2	1.07	1.4878	0	0	19	0
49	NUP155	4.89	2.6397	3	0	10	4
49	ADNP	1.07	1.4929	0	0	19	0
49	BICD2	2.97	2.1378	1	0	10	2
49	PRDM2	1.07	1.4878	0	0	19	0
49	RCAN3	1.08	1.4982	0	0	19	0
49	GREM2	1.07	1.4878	0	0	19	0
49	DHX16	4.86	2.6318	3	0	10	4
49	ITPRIP	1.07	1.4930	0	0	19	0
49	MAP3K5	1.08	1.4981	0	0	19	0
49	DHX38	2.98	2.1445	1	0	10	2
49	DIAPH1	1.07	1.4878	0	0	19	0
49	TGS1	1.08	1.5034	0	0	20	0
49	CIC	1.07	1.4929	0	0	19	0
49	ERMAP	1.07	1.4878	0	0	19	0
49	NOL9	1.07	1.4878	0	0	19	0
49	PI4KA	4.91	2.6476	3	0	10	4
49	SYT1	1.07	1.4879	0	0	19	0
49	NPAT	1.07	1.4878	0	0	19	0
49	SNX30	1.07	1.4929	0	0	19	0
49	SMC6	1.07	1.4929	0	0	19	0
49	DSP	1.07	1.4878	0	0	19	0
49	AQR	1.07	1.4929	0	0	19	0
49	H6PD	1.07	1.4929	0	0	19	0
49	NRIP3	1.07	1.4877	0	0	19	0
49	FAM26E	1.07	1.4877	0	0	19	0
49	JARID2	1.08	1.4982	0	0	19	0
49	TDRD7	1.07	1.4878	0	0	19	0
49	DSEL	2.98	2.1445	1	0	10	2
49	MANEA	1.07	1.4878	0	0	19	0
49	NAPEPLD	1.07	1.4929	0	0	19	0
49	TARSL2	1.07	1.4879	0	0	19	0
49	CSPP1	1.07	1.4879	0	0	19	0
49	WDR91	1.07	1.4878	0	0	19	0
49	LMTK2	1.07	1.4878	0	0	19	0
49	TRO	1.07	1.4877	0	0	19	0
49	SUGP2	2.98	2.1444	1	0	10	2
49	UBN2	1.07	1.4929	0	0	19	0
49	CLOCK	1.08	1.4981	0	0	19	0
49	ZNF445	1.07	1.4878	0	0	19	0
49	CEP250	1.07	1.4877	0	0	19	0
49	C4orf21	1.08	1.4981	0	0	19	0
49	ZNF248	1.07	1.4930	0	0	19	0
49	EFNB2	2.99	2.1511	1	0	10	2
49	KIF7	1.08	1.4980	0	0	19	0
49	DOCK7	8.66	3.4119	7	2	15	8
49	WDR59	1.07	1.4878	0	0	19	0
49	HEXIM1	1.07	1.4879	0	0	19	0
49	MARCH4	1.07	1.4879	0	0	19	0
49	AGTPBP1	1.07	1.4878	0	0	19	0
49	RHOBTB1	1.07	1.4877	0	0	19	0
49	RNF213	1.07	1.4878	0	0	19	0
49	AVL9	1.07	1.4929	0	0	19	0
49	INTS1	1.07	1.4929	0	0	19	0
49	SMG1	1.07	1.4878	0	0	19	0
49	KDM4A	1.07	1.4878	0	0	19	0
49	ZMYND8	1.07	1.4878	0	0	19	0
49	TMEM260	1.07	1.4878	0	0	19	0
49	ARFGEF1	2.97	2.1378	1	0	10	2
49	ZSCAN30	1.07	1.4930	0	0	19	0
49	CABIN1	1.08	1.4981	0	0	19	0
49	C16orf72	1.07	1.4929	0	0	19	0
49	SLC7A11	1.07	1.4878	0	0	19	0
49	SLC35B4	1.07	1.4877	0	0	19	0
49	HSPA12A	1.07	1.4930	0	0	19	0
49	AMMECR1L	1.07	1.4878	0	0	19	0
49	PRRC2B	1.07	1.4878	0	0	19	0
49	KIAA0754	1.07	1.4930	0	0	19	0
49	EHD3	1.07	1.4878	0	0	19	0
49	UBXN2B	1.08	1.4981	0	0	19	0
49	ANPEP	1.08	1.5035	0	0	20	0
49	MAPKBP1	1.07	1.4878	0	0	19	0
49	MED14	1.07	1.4930	0	0	19	0
49	MICAL1	1.07	1.4877	0	0	19	0
49	HIRA	1.07	1.4930	0	0	19	0
49	OSBPL5	1.07	1.4877	0	0	19	0
49	SPAST	1.07	1.4929	0	0	19	0
49	PPRC1	2.98	2.1443	1	0	10	2
49	KIAA1551	1.07	1.4929	0	0	19	0
49	FNIP1	1.07	1.4930	0	0	19	0
49	LRCH2	2.97	2.1378	1	0	10	2
49	GOLGA8A	1.07	1.4930	0	0	19	0
49	ATG14	1.07	1.4929	0	0	19	0
49	USP9X	4.89	2.6397	3	0	10	4
49	BRD1	1.07	1.4879	0	0	19	0
49	CSTF2T	1.08	1.5034	0	0	20	0
49	TULP4	1.07	1.4878	0	0	19	0
49	KIF14	1.07	1.4877	0	0	19	0
49	SSH1	1.08	1.4981	0	0	19	0
49	GPATCH1	1.08	1.4982	0	0	19	0
49	BAIAP2L1	1.07	1.4878	0	0	19	0
49	TICRR	1.07	1.4877	0	0	19	0
49	ASPM	1.07	1.4879	0	0	19	0
49	RALGAPA2	1.07	1.4930	0	0	19	0
49	IL17RA	1.07	1.4878	0	0	19	0
49	TTLL4	2.98	2.1445	1	0	10	2
49	ZNF41	1.07	1.4930	0	0	19	0
49	VSIG10	1.07	1.4930	0	0	19	0
49	NPC1	1.07	1.4878	0	0	19	0
49	CDKL5	1.07	1.4878	0	0	19	0
49	ADAM17	1.07	1.4878	0	0	19	0
49	FBXO42	1.07	1.4878	0	0	19	0
49	PTGFR	1.07	1.4929	0	0	19	0
49	ZNF526	1.07	1.4877	0	0	19	0
49	SMURF1	1.07	1.4878	0	0	19	0
49	C12orf4	1.07	1.4878	0	0	19	0
49	ANKRD52	1.07	1.4878	0	0	19	0
49	EEF2K	1.08	1.4981	0	0	19	0
49	RRP12	1.07	1.4878	0	0	19	0
49	MYBBP1A	1.07	1.4930	0	0	19	0
49	EVC2	1.07	1.4929	0	0	19	0
49	GPAM	1.07	1.4878	0	0	19	0
49	MPDZ	2.99	2.1510	1	0	10	2
49	COG3	1.07	1.4877	0	0	19	0
49	TTF2	1.07	1.4878	0	0	19	0
49	NUP133	1.07	1.4929	0	0	19	0
49	C5orf51	1.07	1.4929	0	0	19	0
49	MDN1	1.07	1.4878	0	0	19	0
49	HIP1	1.07	1.4877	0	0	19	0
49	STAT5B	1.07	1.4877	0	0	19	0
49	TUBGCP4	1.07	1.4878	0	0	19	0
49	GTF3C1	1.08	1.4981	0	0	19	0
49	WWC3	2.97	2.1379	1	0	10	2
49	TIMELESS	1.07	1.4878	0	0	19	0
49	SRGAP1	1.07	1.4878	0	0	19	0
49	AHNAK2	1.08	1.4981	0	0	19	0
49	PHKA2	1.08	1.4981	0	0	19	0
49	ADCY6	1.07	1.4878	0	0	19	0
49	WDR35	2.97	2.1378	1	0	10	2
49	DCBLD1	6.76	3.0471	5	1	13	6
49	TRRAP	1.07	1.4878	0	0	19	0
49	IPO9	1.07	1.4930	0	0	19	0
49	TCEANC2	1.08	1.4982	0	0	19	0
49	TRAPPC9	1.07	1.4877	0	0	19	0
49	AHCTF1P1	1.07	1.4878	0	0	19	0
49	ARFGEF2	1.07	1.4878	0	0	19	0
49	SMCR7L	1.07	1.4930	0	0	19	0
49	SCN3A	1.08	1.4982	0	0	19	0
49	GJA3	1.07	1.4930	0	0	19	0
49	AGO4	1.07	1.4878	0	0	19	0
49	PRDM4	2.97	2.1379	1	0	10	2
49	PIK3R1	1.07	1.4930	0	0	19	0
49	EXOC2	1.07	1.4878	0	0	19	0
49	ZFAT	1.07	1.4878	0	0	19	0
49	RAB22A	1.08	1.5035	0	0	20	0
49	VPS13D	1.07	1.4878	0	0	19	0
49	ZNF813	1.07	1.4879	0	0	19	0
49	PDS5B	2.97	2.1379	1	0	10	2
49	ARL10	1.07	1.4930	0	0	19	0
49	CUL9	1.09	1.5087	0	0	20	0
49	CHML	2.97	2.1379	1	0	10	2
49	ZBED6	1.07	1.4878	0	0	19	0
49	THSD4	1.07	1.4878	0	0	19	0
49	HPS5	1.07	1.4930	0	0	19	0
49	COL7A1	1.07	1.4878	0	0	19	0
49	NCR3LG1	1.07	1.4930	0	0	19	0
49	HEATR6	1.07	1.4877	0	0	19	0
49	MTR	4.86	2.6319	3	0	10	4
49	GUF1	1.07	1.4877	0	0	19	0
49	UBE4A	1.08	1.5034	0	0	20	0
49	TARBP1	1.09	1.5087	0	0	20	0
49	BRI3BP	1.07	1.4930	0	0	19	0
49	WASH5P	2.98	2.1444	1	0	10	2
49	ZNF516	1.07	1.4878	0	0	19	0
49	APH1B	1.07	1.4877	0	0	19	0
49	SLC2A12	1.07	1.4878	0	0	19	0
49	IQCE	1.08	1.4981	0	0	19	0
49	YOD1	1.07	1.4878	0	0	19	0
49	SEMA5A	2.98	2.1444	1	0	10	2
49	LPPR4	1.07	1.4930	0	0	19	0
49	GPR155	1.07	1.4877	0	0	19	0
49	UBE2O	1.07	1.4929	0	0	19	0
49	ZFP28	1.07	1.4929	0	0	19	0
49	SPRY4	1.07	1.4930	0	0	19	0
49	ZNF317	1.07	1.4878	0	0	19	0
49	AREL1	1.07	1.4929	0	0	19	0
49	FAM126B	1.07	1.4877	0	0	19	0
49	JAG1	1.07	1.4929	0	0	19	0
49	RP11-121C2.2	1.07	1.4878	0	0	19	0
49	ABCA2	1.07	1.4878	0	0	19	0
49	SLC30A1	1.07	1.4929	0	0	19	0
49	FAM171B	1.07	1.4878	0	0	19	0
49	TBC1D13	1.07	1.4929	0	0	19	0
49	HIVEP2	1.07	1.4877	0	0	19	0
49	GEMIN4	1.07	1.4878	0	0	19	0
49	FAM198B	1.07	1.4878	0	0	19	0
49	STXBP1	1.07	1.4878	0	0	19	0
49	HIP1R	1.07	1.4929	0	0	19	0
49	ZNF652	1.07	1.4930	0	0	19	0
49	ATP10A	1.07	1.4879	0	0	19	0
49	KIAA0355	1.07	1.4878	0	0	19	0
49	B4GALT5	1.07	1.4878	0	0	19	0
49	FLRT3	1.08	1.4981	0	0	19	0
49	GSE1	1.07	1.4878	0	0	19	0
49	ROCK2	2.97	2.1379	1	0	10	2
49	SCAP	1.07	1.4878	0	0	19	0
49	PAXIP1	1.07	1.4929	0	0	19	0
49	SOWAHC	1.07	1.4879	0	0	19	0
49	SLC25A44	1.07	1.4930	0	0	19	0
49	QTRTD1	1.07	1.4877	0	0	19	0
49	DOCK10	1.07	1.4877	0	0	19	0
49	ZNF175	1.07	1.4878	0	0	19	0
49	ITGA7	1.07	1.4929	0	0	19	0
49	ZNF654	1.07	1.4878	0	0	19	0
49	ASAP2	1.07	1.4929	0	0	19	0
49	MAP3K6	1.07	1.4929	0	0	19	0
49	ZBTB39	1.07	1.4878	0	0	19	0
49	RP11-350F4.2	1.07	1.4929	0	0	19	0
49	FOXK2	1.07	1.4929	0	0	19	0
49	CRY2	1.07	1.4930	0	0	19	0
49	CLSPN	1.07	1.4878	0	0	19	0
49	KIF13A	1.07	1.4878	0	0	19	0
49	RNF123	1.07	1.4930	0	0	19	0
49	ZNF71	1.07	1.4877	0	0	19	0
49	VPS39	1.07	1.4878	0	0	19	0
49	ZNF304	1.07	1.4879	0	0	19	0
49	SHC4	1.07	1.4929	0	0	19	0
49	PLXNA1	2.97	2.1377	1	0	10	2
49	SP4	1.09	1.5086	0	0	20	0
49	CCNF	1.07	1.4930	0	0	19	0
49	ULK2	1.07	1.4878	0	0	19	0
49	REST	1.07	1.4878	0	0	19	0
49	TNFAIP3	1.07	1.4930	0	0	19	0
49	SON	2.97	2.1378	1	0	10	2
49	ZNFX1	1.07	1.4878	0	0	19	0
49	DIP2A	1.07	1.4878	0	0	19	0
49	SHROOM2	1.08	1.4981	0	0	19	0
49	POLR3A	1.07	1.4878	0	0	19	0
49	PRMT10	1.07	1.4878	0	0	19	0
49	INPP5F	2.98	2.1444	1	0	10	2
49	FMNL2	2.97	2.1380	1	0	10	2
49	SIN3A	2.98	2.1444	1	0	10	2
49	DHX57	1.07	1.4930	0	0	19	0
49	BCL9	1.07	1.4878	0	0	19	0
49	TSPYL4	1.07	1.4930	0	0	19	0
49	ZKSCAN2	1.07	1.4929	0	0	19	0
49	BAG5	1.07	1.4929	0	0	19	0
49	SIRT1	1.07	1.4877	0	0	19	0
49	DNA2	1.08	1.4981	0	0	19	0
49	AP1G2	1.07	1.4878	0	0	19	0
49	GBF1	1.07	1.4878	0	0	19	0
49	ARHGAP29	1.07	1.4878	0	0	19	0
49	DGKZP1	1.07	1.4879	0	0	19	0
49	DOCK5	1.07	1.4929	0	0	19	0
49	SYTL4	1.07	1.4879	0	0	19	0
49	MAP7D3	1.07	1.4878	0	0	19	0
49	ZNF783	1.07	1.4878	0	0	19	0
49	FASN	1.07	1.4878	0	0	19	0
49	RP11-958N24.2	1.07	1.4878	0	0	19	0
49	OXTR	1.07	1.4929	0	0	19	0
49	KLF3	1.07	1.4929	0	0	19	0
49	FAM46C	1.07	1.4878	0	0	19	0
49	HAS2	2.97	2.1379	1	0	10	2
49	ARSG	1.07	1.4878	0	0	19	0
49	FGD1	1.07	1.4930	0	0	19	0
49	SUSD5	1.07	1.4930	0	0	19	0
49	FAN1	1.07	1.4878	0	0	19	0
49	TBC1D9	1.07	1.4878	0	0	19	0
49	KDM3B	1.07	1.4929	0	0	19	0
49	RBM12B	1.07	1.4878	0	0	19	0
49	PTPN14	1.07	1.4877	0	0	19	0
49	ATAD2B	1.07	1.4930	0	0	19	0
49	ALMS1	1.07	1.4878	0	0	19	0
49	VCAN	4.86	2.6319	3	0	10	4
49	SYNJ2	2.97	2.1379	1	0	10	2
49	MLLT11	1.07	1.4879	0	0	19	0
49	CNTRL	1.07	1.4930	0	0	19	0
49	RASAL2	1.07	1.4877	0	0	19	0
49	SH2D5	1.07	1.4878	0	0	19	0
49	GAN	1.07	1.4929	0	0	19	0
49	APOLD1	1.08	1.4981	0	0	19	0
49	DMXL2	1.07	1.4929	0	0	19	0
49	FOSB	1.07	1.4878	0	0	19	0
49	KRAS	1.07	1.4877	0	0	19	0
49	ANGEL1	1.07	1.4929	0	0	19	0
49	TBC1D22B	1.07	1.4930	0	0	19	0
49	ZNF480	1.07	1.4930	0	0	19	0
49	TRIM14	1.07	1.4877	0	0	19	0
49	FYCO1	1.07	1.4929	0	0	19	0
49	RALGAPA1P	1.07	1.4879	0	0	19	0
49	TONSL	1.07	1.4878	0	0	19	0
49	AGPS	1.07	1.4930	0	0	19	0
49	PRDM15	1.07	1.4878	0	0	19	0
49	HMGXB3	1.08	1.4981	0	0	19	0
49	NEK1	1.07	1.4878	0	0	19	0
49	ZSCAN20	1.07	1.4878	0	0	19	0
49	ITPRIPL2	1.07	1.4930	0	0	19	0
49	ZCCHC6	1.07	1.4877	0	0	19	0
49	PDPK1	1.07	1.4930	0	0	19	0
49	ZNF33B	1.07	1.4928	0	0	19	0
49	VWA8	1.07	1.4878	0	0	19	0
49	NINL	1.09	1.5086	0	0	20	0
49	ENDOD1	1.07	1.4878	0	0	19	0
49	LIG3	1.07	1.4929	0	0	19	0
49	CERS6	1.07	1.4929	0	0	19	0
49	NRIP1	1.08	1.4981	0	0	19	0
49	ALPK2	2.99	2.1510	1	0	10	2
49	C2CD3	1.07	1.4878	0	0	19	0
49	URB2	1.07	1.4879	0	0	19	0
49	WDR60	1.07	1.4878	0	0	19	0
49	CNTN3	1.07	1.4877	0	0	19	0
49	FZD4	1.07	1.4878	0	0	19	0
49	MLLT6	1.07	1.4930	0	0	19	0
49	PTPLAD2	1.07	1.4878	0	0	19	0
49	HIPK1	1.07	1.4929	0	0	19	0
49	NUP153	1.07	1.4878	0	0	19	0
49	EHMT1	1.08	1.5034	0	0	20	0
49	ORC2	1.07	1.4930	0	0	19	0
49	COL11A1	1.08	1.4980	0	0	19	0
49	EYA3	1.07	1.4930	0	0	19	0
49	ZZEF1	1.07	1.4878	0	0	19	0
49	NOM1	1.07	1.4930	0	0	19	0
49	DNAH5	1.07	1.4929	0	0	19	0
49	DNAJC18	1.08	1.4981	0	0	19	0
49	SENP1	1.07	1.4930	0	0	19	0
49	USP19	2.97	2.1379	1	0	10	2
49	FAM63B	2.97	2.1379	1	0	10	2
49	CCDC117	1.07	1.4931	0	0	19	0
49	ZNF280C	1.07	1.4930	0	0	19	0
49	SMCR8	1.07	1.4878	0	0	19	0
49	FAM131B	1.07	1.4930	0	0	19	0
49	MECOM	1.07	1.4878	0	0	19	0
49	CAPN15	1.07	1.4930	0	0	19	0
49	DDX26B	1.07	1.4929	0	0	19	0
49	TMEM110	1.07	1.4877	0	0	19	0
49	DPYD	1.07	1.4930	0	0	19	0
49	GPR180	1.07	1.4929	0	0	19	0
49	LPIN3	1.07	1.4878	0	0	19	0
49	C17orf51	1.07	1.4877	0	0	19	0
49	SSH2	1.08	1.5035	0	0	20	0
49	TUBGCP5	1.07	1.4878	0	0	19	0
49	TRERF1	1.07	1.4930	0	0	19	0
49	MCM3AP	1.07	1.4878	0	0	19	0
49	CARD10	1.07	1.4930	0	0	19	0
49	ZHX3	1.07	1.4879	0	0	19	0
49	PHF20	1.07	1.4877	0	0	19	0
49	ZNF45	1.07	1.4930	0	0	19	0
49	TSTD2	1.07	1.4930	0	0	19	0
49	N6AMT1	2.98	2.1445	1	0	10	2
49	EXOC6B	2.98	2.1444	1	0	10	2
49	CCSER2	1.07	1.4929	0	0	19	0
49	CEP170P1	1.08	1.4981	0	0	19	0
49	THADA	1.07	1.4930	0	0	19	0
49	FAM214A	1.07	1.4878	0	0	19	0
49	INSR	1.07	1.4878	0	0	19	0
49	DMD	1.07	1.4930	0	0	19	0
49	TCF20	1.07	1.4930	0	0	19	0
49	UTP20	1.07	1.4930	0	0	19	0
49	ARL4C	1.07	1.4878	0	0	19	0
49	LTBP2	1.07	1.4879	0	0	19	0
49	MAN1A2	1.07	1.4878	0	0	19	0
49	LAMA1	1.07	1.4877	0	0	19	0
49	ZMYM3	2.97	2.1379	1	0	10	2
49	HIVEP1	1.08	1.5035	0	0	20	0
49	LRIF1	1.07	1.4878	0	0	19	0
49	FLNC	1.07	1.4878	0	0	19	0
49	RP11-18F14.2	1.08	1.4982	0	0	19	0
49	POLR1A	1.07	1.4878	0	0	19	0
49	ARHGEF9	2.97	2.1377	1	0	10	2
49	USP6NL	1.07	1.4930	0	0	19	0
49	ELF4	1.07	1.4929	0	0	19	0
49	ZER1	1.07	1.4929	0	0	19	0
49	C20orf194	1.07	1.4929	0	0	19	0
49	ESCO1	1.07	1.4878	0	0	19	0
49	BRPF1	2.97	2.1378	1	0	10	2
49	RP11-159D12.9	1.08	1.4980	0	0	19	0
49	PIGM	1.07	1.4878	0	0	19	0
49	SOX11	1.07	1.4930	0	0	19	0
49	ARL3	1.07	1.4878	0	0	19	0
49	SALL2	1.07	1.4929	0	0	19	0
49	ZBTB11	1.08	1.5034	0	0	20	0
49	ST3GAL2	1.07	1.4929	0	0	19	0
49	LYRM7	1.08	1.4981	0	0	19	0
49	PIK3CD	1.07	1.4930	0	0	19	0
49	FAM53C	1.08	1.4982	0	0	19	0
49	PRKCA	4.91	2.6477	3	0	10	4
49	UBR1	2.97	2.1379	1	0	10	2
49	ARHGAP18	1.07	1.4877	0	0	19	0
49	UNC119B	1.07	1.4930	0	0	19	0
49	SOGA1	1.07	1.4930	0	0	19	0
49	LOXL4	2.99	2.1511	1	0	10	2
49	MCM2	1.07	1.4878	0	0	19	0
49	GIGYF1	1.07	1.4878	0	0	19	0
49	ATG16L1	1.07	1.4930	0	0	19	0
49	RIPK1	2.98	2.1444	1	0	10	2
49	FOXM1	1.07	1.4878	0	0	19	0
49	RFX7	1.08	1.4982	0	0	19	0
49	NCOA6	1.07	1.4877	0	0	19	0
49	ARHGEF3	1.08	1.4981	0	0	19	0
49	HERC1	1.07	1.4877	0	0	19	0
49	PAPOLG	1.08	1.4981	0	0	19	0
49	CD2AP	1.07	1.4929	0	0	19	0
49	GPRIN1	1.07	1.4878	0	0	19	0
49	BRWD1	1.07	1.4929	0	0	19	0
49	USP24	4.89	2.6398	3	0	10	4
49	PTPRU	1.07	1.4930	0	0	19	0
49	PHF13	1.07	1.4878	0	0	19	0
49	ZMAT3	1.07	1.4929	0	0	19	0
49	ATXN1L	1.08	1.4980	0	0	19	0
49	HCFC1	1.07	1.4877	0	0	19	0
49	NUFIP2	1.07	1.4878	0	0	19	0
49	CTDP1	1.07	1.4878	0	0	19	0
49	NES	2.98	2.1444	1	0	10	2
49	ZNF142	1.07	1.4878	0	0	19	0
49	ATR	1.08	1.4981	0	0	19	0
